Review,Label
"এই প্রচণ্ড শীতের মধ্যে পরিবার পরিজনের সাথে কাচ্চি বিরিয়ানী খাওয়া হোক।
নান্না বিরিয়ানী - শাজাহানপুর 
ফোন: 01711970358
আস্ত মোরগের কাচ্চি বোল
৫ অক্টোবর ২০২০
৪ জনের জন্য
মূল্য - ৩৮০ টাকা
Foodpanda ,Pathao,Shohoz এ পাওয়া যাবে।https://www.foodpanda.com.bd/.../nanna-biryani-shahjahanpur",0
"এই বছরের সেরা ধাধাঃ
ভালো করে ছবি দেখে বলুনতো এখানে কয় ধরনের বিরিয়ানি???????
পজিটিভ-নেগেটিভ মিশ্র রিভিউঃ
আজকে একখানা ট্রিট পাবার কথা ছিলো। তাই চলে গেলাম The Swad এ। ভাবলাম নতুন রেস্টরেন্ট, আর ছবি আর ভিডিওতে ইন্টেরিওর টা জশ্ লাগছিলো। আর সবচেয়ে বড় কথা নতুন🤔🤔
ভেতরে ঢোকার পর কী বলবো, আমি আবেগে কাইন্দা দিছি(আপ্লুত হয়েছি)। ভিতর টা অসাধারণ।
তো যাই হোক, আসন গ্রহণ করলাম, মেন্যু কার্ড হাতে নিয়ে দাম সামর্থের মধ্যে দেখে খুশিই হলাম।
তো প্রথমে অর্ডার করলাম ইরানি বিরিয়ানি, শিক ও বাটার নান। সময় ২ঃ৪৬
একটু পরে জানতে পারলাম কাবাব আইটেম অনেক দেরি হবে৷ ইনগ্রিডিয়েন্ট গুলা রেডি হয় নি। 
কাবাব আইটেম বাদ গেলো, নতুন করে যুক্ত হলো হায়দ্রাবাদী বিরিয়ানি।
একটু পরই চলে আসলো। ভাগ্য ভালো ওয়েটার ভাই কোনটা কোন বিরিয়ানি বলে দিসে। নইলে কনফিউশন কখন শেষ হতো ধারণা করতে পারছি না।
বাম পাশের টা হায়দ্রাবাদী আর ডান পাশের টা ইরানি।
ব্যবধান কি কি বলে দেই, হায়দ্রাবাদীতে মাটন ২ পিস, আর বিরিয়ানির পারফিউম একটু বেশি, লবঙ্গ কয়েকটা বেশি দিছে ইরানীটা থেকে।
আর ইরানীতে ১ পিস রোস্ট দেয়া আছে।
টেস্টঃ প্রথমেই বলে নেই, অর্ধেক অর্ধেক করে দুইটাই টেস্ট করছি।
সত্যি বলতে গেলে দুইটার টেস্টই প্রায় সেইম। দেখতে ও টেস্টে খুব ব্যবধান নেই। খেতে বেশ ভালোই। শুকনা কিংবা ভিজা কোনটাই না, মোটামুটি। যেইটা আমার কাছে পার্ফেক্টই মনে হয়েছে। মাটনগুলা অনেক জুসি, মুটামুটি হাত দিয়েই ছুটাতে সক্ষন হয়েছি। কিন্তু সাইজে ছোট। আর ইরানীতে যে রোস্ট দিছে, সেইটা অন্য সব রেস্টুরেন্টের মতোই ছিলো।
যদি আমি হায়দ্রাবাদী আর ইরানী থেকে যে কোন একটা নিতাম তবে, হয়তো খুব মজার বলতাম। কিন্তু দুইটার মধ্যে বৈচিত্রহীনতা দেখে ওরজিনাল হায়দ্রাবাদীর টেস্ট কেমন সেইটা ভুলে গেছি🤣🤣
খাবারের রেটিংঃ ৮/১০
পরিবেশঃ ১০/১০ (সিলেটের সেরা ই বলবো)
ব্যবহারঃ ১০/১০ (অমায়িক, কিছু সময়ের জন্য পশ পশ ফিল পাচ্ছিলাম🤣)
দামঃ 
ইরানী বিরিয়ানিঃ ২০০, হায়দ্রাবাদী বিরিয়ানিঃ ২৪০
আচ্ছা, তাদের ম্যানুকার্ডে তেমন ভিন্য কোন খাবার দেখলাম না। রেগুলার আইটেম গুলাই, যেগুলা অন্য রেস্টুরেন্টেও পাওয়া যায়।
রিকমেন্ডেশনঃ কী বলবো জানি না,
 তবে সী ফুড স্যুপ খাবার জন্য হলেও আমি আবার যাবো। সাথে অনেকগুলা ছবিও তুলে আনবো ফেইসবুক ওয়াল রাঙানোর জন্য 🤣🤣",0
"এই বসেন বসেন! বইসা যান।🙉
#অফার দিছে,
খাইয়া যান😜
Melt Town
১০"" পিজ্জা😲 চিজে ভরপুর। 😎
স্বাদ নিয়ে কম্প্রোমাইজ করার সময় নাই।😁
গোবিন্দ গোবিন্দ, পেট ভরলেই আনন্দ😁😁
একটু ঝাল ছিলো। বাকি টা দেখুন ভিডিও সহ।🙊
স্বাদ ছিলঃ ৮.৫/১০
দামঃ ৩৯৯টাকা।",0
"এই ভ্যালেন্টাইন মাসে জামাই নাই যার,
বাফেট আছে তার 😉
১০০+ আইটেম তাও নাকি মাএ ৭০০/- টাকা। এটা দেখেই অনেক ইচ্ছা নিয়ে গিয়েছিলাম সেখানে।
রেস্টুরেন্টে ঢুকতে প্রথমে সালাম দিয়ে স্বাগত জানলো তারা আমাকে। পরে আমি পুরোটা রেস্টুরেন্ট ঘুরে দেখলাম। 
তাদের সিটিং ক্যাপাসিটি বেশ! ৪০০ +। ভাবা যায়?  
মানে বিয়ের অনুষ্ঠান থেকে শুরু করে বাচ্চার মুসলমানির অনুষ্ঠান ও এখানেই সেরে ফেলা যাবে 😄
তারা রেস্টুরেন্টের প্রতিটি কর্নারকে অসাধারণ ভাবে সাজিয়েছে! এত মনকাড়া ইন্টেরিয়র আর মজাদার ও লোভনীয় সব খাবার দেখে সত্যিই মুগ্ধ ছিলাম।
আর তাদের ব্যবহার ও ভালো।
💢১০০+ আইটেমে চোখে লাগছিলো-
▪️Thik Thai Soup
▪️Chicken Rangoon
▪️Arabian Spring Roll
▪️9/10 Different Types of Salad
▪️5/6 Different Types of Vorta
▪️Chicken Green Curry
▪️Beef Mashroom Curry
▪️Lemon Garlic Prawn
▪️Chicken Fried Rice
▪️Lemon Rice
▪️Chicken Butter Masala
▪️Tandoori Chicken
▪️Vegetable Korma
▪️Grilled Chicken BBQ
▪️Red Velvet Cheese Cake
▪️Basbousa
▪️Kunafa
▪️Fruit Trifle
▪️Chocolate Mousse
▪️Carrot Halwa
▪️Golap Jamun
▪️Rice Pudding
▪️Sahi Tukra
Rosh-malai 
তার সাথে আরো ছিলো চা-কফি এবং আনলিমিটেড পানি ও ড্রিংস।
💢 সত্যিই অসাধারণ একটি বুফে রেস্টুরেন্ট। পরিবারিক যেকোন অনুষ্ঠান কিংবা বন্ধু বান্ধব নিয়ে সুন্দর একটি পরিবেশে প্রিমিয়াম বাফেট এর জন্য ""The Aristocrat Lounge"" সেরা ✌️
Lunch & Dinner 100+ Items 
Price:- 700/- Tk (Per Person)
📍Location: Gawsia Twin Peak, Dhanmondi 9/A
H#42-43,6th Floor (lift 6)
Satmasjid Road
Dhanmondi
Dhaka 1209
#The_Aristocrat_Lounge 
#Dinnerbuffet #Buffet #Beef #Buffetindhanmondi
#Lunchbuffet #Mutton",0
"#এই_মুহূর্তে_দেশের_সেরা_কাপল_প্লেটার_অফার_দিচ্ছে....
#সানশাইন_ফুড_ওয়াল্ড 🔥🔥🔥
#আর_মাত্র_৩_দিন_বাকি !!! 😍😍
#মেনু: ""সানশাইন কাপল প্লেটার"" 💞👫💞
#অফার_মূল্য: ৩০০/- ( ২ জনের জন্য, only for dine in)👌
#রেগুলার_মূল্য: ৫০০/-💥
#অফার_চলবে: ০১/০৩/২০ হইতে ০৪/০৩/২০ পর্যন্ত।📣📣
#৬৩৬, ৬৪০, ৬৪১ শ্যামলী স্কয়ার শপিং মল (লেভেল -৬),
   শ্যামলী সিনেমা হল বিল্ডিং , শ্যামলী,  ঢাকা।
             🔵🔴বৃহস্পতিবার বন্ধ 😍😍",0
"এই মেঘলা দিনে একলা পিজ্জা খেতে চায় যে মন... 😋😋🍕🍕🍕
#Sausage_curnival_pizza & #juicy_bomb_burger from Pizzaburg Banasree - cloud ❤ 
#best_pizza_in_town 👌👌
এবার সবচেয়ে ইউনিক লাগলো ওদের পিজ্জা বক্সটা, জোস ছিল আর টেস্টের কথা কি বলবো as usual 10/10",0
"এই রাতের বেলায় এমন একটা সারপ্রাইজ গিফট  পেলাম ভাবতেই পারছি নাহ😍😍😍
এক কথায় আমি একজন পুরাই পিজ্জা খোর 🍕🍕😘😘😘
এর উপর আমার কাছ থেকে আমার পছন্দের পিজ্জা নাম টি নিয়েছে le metro (management)🥰🥰🥰🥰!!!!
sonaday ekta post e comment kore cilam tokhn vaiya amkee knock korecilo☺
Thanks to The Le Metro   (management)কে☺
Gifts: 
pizza mexican 🍕❤️
মেও সস টা কিন্তু জোস ছিলো 🥰
rating: 9/10 🔥🔥🔥
এক কথায় উনাদের খাবারের quality and test er উপর all time satisfied 🥰🥰",0
"""এই রোদ এই বৃষ্টি 
মুড সুইং না হয়ে উপায় আছে!""
কিন্তু এই মুড সুইং এর খবর The Dining Lounge Mirpur  কিভাবে জেনে গেলো? 
The Dining Lounge Mirpur  এনেছে ""The Ultimate Chicago Deep Dish Pizza "" ৬ ফ্লেভার একটি পিজ্জায়৷ 
কি নেই এটাতে রোস্টেড চিকেন, গ্রীলড চিকেন, বারবিকিউ চিকেন, চ্যাডার চিজ, চিকেন টিক্কা, চিকেন সসেজ, রোস্টেড বিফ ইত্যাদি,   মুড সুইং ও হার মেনে যাবে।  
দাম : ৯৯৯+ 
শুধু মিরপুর ই নয় খিলগাঁও The Dining Lounge, ওয়ারী The Dining Lounge Wari,  নারায়ণগঞ্জের The Dining Lounge Narayanganj ওদের শাখা গুলো তেও পাওয়া যাবে। 😉",0
"এই সময়ে কোনটি দিলে এক্সেপ্ট করবেন
 #অনিওন_রিং_নাকি_স্বর্ণের_রিং??
আজকে Chef’s cuisine এ গিয়েছিলাম অফারের বার্গার খেতে। ২৫০ টাকার বার্গার ১৫০ টাকাতে। বার্গার খাওয়া শেষে দেখলাম উনার বার্গারের পিয়াজ গুলো উনি সাইডে রেখে দিয়েছেন আর আমার খাওয়া শেষে উনার আংটি খুলে উনি আমাকে বললো কোনটি নিবো অনিওন রিং নাকি গোল্ডের রিং। আমি সসব বাদ দিয়ে বলে দিলাম আর একটি বার্গার নিবো
উনাদের অফারের বার্গারে একেতো অনেক দাম কমে দিচ্ছে আবার উনারা এক বার্গারে এতো পিয়াজ দিচ্ছে যেখানে পিয়াজার দাম আকাশ সমান। বলা চলে যারা পিয়াজ আর বার্গার দুইটি খেতে চান সুলভ মূল্যে তারা এখনি চলে যেতে পারেন উনাদের যে কোনো ব্রাঞ্চে। তবে উনাদের এই অফারটা জস ছিলো এক কথায়।",0
"Hlw FB members..
Pobitro Ramadan mashe Hungry Head niye ashlo apndr jonno 3 ta (Ramadan special plater)
Plater A ( 190/-)
1. Fried rice
2. Chicken masala
3. Chop
4. Somucha/ wonthon
5. Jilapi
6. Date
7. Salad
8. Fresh mango juice 
9. Egg
Plater B ( 220/-)
1. Fried rice
2. Chicken masala
3. Chicken fry
4. Chop
5. jilapi
6. Egg
7. Date
8. Salad
9. Fresh mango juice
Plater C  ( 250/-)
1. Maxican rice
2. BBQ chicken
3. Jilapi
4. Firni
5. Egg
6.chop
7. Date
8. Salad
9. Fresh mango juice
(Check in a water free)
3 ta plater available thakbe.
Booking er jonno pls cl  01944117504  or 0155810849 or inbox.
Iftar parcel er o bebostha royeche.
So pls come and enjoy the Ramadan special plater. Chawkbazar shubashati sayed center. Food court (4th floor)",0
"HD quality : https://youtu.be/jUtVuijyBsc
কিসমত ভাই এর হালিম খেয়ে সালা কিসমত ই খুলে গেলো,😍😍
১৫০ টাকায় ঢাকার সেরা নিহারি, ৬০ টাকায় হালিম খাইলে বুঝবেন মামা।
আমার মতে মিরপুরের সেরা হালিম ও নিহারি এই কিসমত ভাই এর টা।অনেক দুর থেকে মানুষ আসে খাওয়ার জন্য
আসা করি সবাই যাবেন ও খাবেন",0
"এও কি সম্ভব???
মাত্র ১৩০/= আপনি পাচ্ছেন একটি BBQ Chicken Burger সাথে আবার Chees,
ও হ্যা lemon drinks ও আছে।
অসম্ভব এই অফার টি আপনি পাচ্ছেন শুধুমাত্র Food Chemistry তে...!
                   🚬🚬Smoking zone🚬🚬
     ❤️❤️Food chemistry rooftop cafe ❤️❤️
              60 feet,chapra mosjid,mirpur — at Food Chemistry.",0
"এক কেজি পেয়াজ যেখানে ১১৫ টাকা সেখানে ১১০ টাকাতে আপনি পাচ্ছেন একটি Smoky chicken Burger। 😀
আর হ্যাঁ, ভেতরে এক স্লাইস পেয়াজও পেয়ে যাবেন।আপনি যদি চান তবে দুই স্লাইসও দেওয়া যাবে 😛
#smoky_Chicken_Burger
#price: 110 taka(regular price:160",0
"এক কেজি পেয়াজ যেখানে ১১৫ টাকা সেখানে ১১০ টাকাতে আপনি পাচ্ছেন একটি Smoky chicken Burger। 😀
আর হ্যাঁ, ভেতরে এক স্লাইস পেয়াজও পেয়ে যাবেন।আপনি যদি চান তবে দুই স্লাইসও দেওয়া যাবে 😛
#smoky_Chicken_Burger
#price: 110 taka(regular price:160) 
Offer valid till 8 October 2019",0
"এক প্লেটারে এতো কিছু❗😗

ঠিক তাই, দুজনের জন্য একসাথে এতকিছুই মাত্র ৩০০ টাকায়।

#love_for_ever :-৩০০ টাকায় মাত্র😘

পার্সেলের ক্ষেত্রে ২০ টাকা চার্জ প্রযোজ্য। হোম ডেলিভারির জন্য কল করুন ০১৯৯৭১৯৭৪৬৫ এই নাম্বারে।

লোকেশন :-৪০৩, সুবসতি সৈয়দ সেন্টার, চকবাজার।",0
"#এক_বার_খাইবেন_বার_বার_চাইবেন‌
মিয়া ভাইয়ের নেহারি আমার মুখে লেগে থাকে
 তাই আবারও নিয়েছিলাম....
 🔥💥 মিয়া ভাই Miya Bhai  🔥💥
আমি নিয়েছিলাম- 
⏭️কোরেলের গোস্ত নেহারি -১৫০
⏭️কোরেলের গোস্ত মগজ নেহারি -২২০
⏭️কোরেলের রগ+মগজ নেহারি-১৮০ 
⏭️গরুর পায়া-১৫০
⏭️খাসির গ্লাসি-১৮০
⏭️গরুর মাসালা চাপ-১৫০
নান সমূহ:🍪
💫প্লেইন নান - ২০
💫বাটার নান - ৪০
💫গার্লিক নান - ৫০
💫কাশ্মিরি নান - ৭০
💥 অসাধারণ না খেলে হয়তো বুঝবেন না 👀
🛑 লোকেশন : মিয়া ভাই, বনশ্রী কে-ব্লক(১০ তলা মার্কেটের পরে)। মিয়া ভাই Miya Bhai",0
"একটা কিনে  একটা ফ্রি পেয়ে গেলাম🙂🙂🙂
রীতিমত বনানি কাপাচ্ছে Black Box তাদের অফারের আয়জনে🥰🥰🥰
ফুডের চেয়ে অফার বেশি। কিভাবে কি?? যেকোনো আইটেম অর্ডার করলেই পেয়ে যাবেন কুপন আর সেই কুপনে রয়েছে ৫০% থেকে শুরু করে ফ্রি ফুড আরও কত কি। 
আমরা নিয়েছিলামঃ 
🔴Katsu Chicken - 259 Taka
🔴Chowbox -229 Taka (ফ্রি) কুপন থেকে পেয়েছি🥰
#লোকেশন-মাইলস্টোন কলেজ উত্তরার উল্টোপাশে ! (১১নং সেক্টর গরীবে নেওয়াজ রোড)",0
"একটা বারগার তো আর ঢেলে দিতে পারবেন না তাই তাহেরি ভাইয়ের কথা মাথায় রেখে food chemistry rooftop cafe দিচ্ছে ৪ টি মিনি বারগার তাও আবার মাত্র ২৩০ টাকায়।
এইবার ঢালেন।
মজা করে ঢালেন।
নেচে নেচে ঢালেন।
খুশি হয়ে ঢালেন।
বসে বসে ঢালেন।
খাওয়া খাওয়া বলে যে বন্ধু তাকে এনে তার উপরেও ঢালেন।
#4psc_mini_Burger
Price:230 taka 
Location : food chemistry rooftop cafe (mirpur 60 feet,chapra mosjid)",0
"একটা মিটবক্স শেষ করতে না পারলে এই জীবন রেখে কী হবে আপনার 
#_আলনিমিটেড_টাইমের_৫০_চ্যালেন্জ Fuoco
#_একা_জদি_খেয়ে_শেষ_করতে_পারেন_৫০_টাকায়_পাবেন 
বড় লোক ফোড রিভিউ আর আমি তাই প্রতি দিন রিভিউ দেই 
 কোন টাইম নেই শেষ করলেই হবে 
১ জন খেয়ে শেষ করতে পারলে পাবেন ৩০০ টাকার এর ফানবক্স ৫০  টাকায় মাত্র। Fuoco
শর্ত প্রযোজ্য ⁉️⁉️ 
⭕  ফুওকো স্পেশাল ফানবক্স  একটা খেয়ে শেষ করতে পারলেই পরেরটা ৫০ টাকায় পাবেন 
Fun box এর বিতরে যা যা থাকবে। , 
১/চিকেন 
২/চিকেন সসেজ 
৪/ওয়েজেস 
৫/হানি মাস্টার সজ 
৬/চিজ 
২৬/০৪/২২তাং  থেকে ৩০/০৪/২২ তাং পর্যন্ত  
❌ বিকাল ৫ টা থেকে সন্ধ্যা ৭ টা পর্যন্ত এই অফার অফ থাকবে। বাকি যেকোনো সময় অর্ডার করা যাবে৷  takeaway, delivery, parcel এগুলো কোন কিছু হবে না। ❌❌
For Any kind of query Please Feel — ￼eating lunch at Fuoco.",0
"একটি কালামানিকের কথন
পরিবেশনায়: বার্গার ক্লাব
প্রথমাংশ
ধলা মিয়াদের নিয়ে সবাই সুবিবেচনা করলেও বিপত্তি ঘটে কালামানিককে নিয়ে। ‘বুঝি’ প্রথম দর্শনেই পছন্দ না হয়। ভাবটা এমন “ এএএ মা ‘কালো’!! খেতে হবে তো ভালো!! কিন্তু এই কালামানিকেই ধিরে ধিরে রুপে-গুণে জয় করে নিচ্ছে সকলের হ্রদয়। আর বেশি দেরি নেই যে দিন হবে কালামানিকের জয়।
দ্বিতীয়াংশ
পাস্তা যদিও পান্তার সমর্থক শব্দ নয়, তবুও বাঙ্গালীরা পাস্তাকে বেশ আপন করে নিয়েছে। সকাল, সন্ধ্যা, রাতে অবাদে নিচ্ছে পাস্তা, পাতে। আর যদি হয় ”ক্লাব ম্পেশাল পাস্তা” তাহলে তো কথাই নেই। পাস্তা খাওয়ার অভিজ্ঞতাই বদলে দিবে। 
তৃতীয়াংশ
মালটা জোস। ঘাবড়াবেন না, কোন কটু কথা এটা নয়। আসলেই মালটার জুসটা জোস। একদম সেরাম মালটা।
শেষাংশ
না, শেষ বলবো না; ভালো যখন লেগেইছে। তবে এখন থেকে খাওয়া শুরু। 
(”কালামানিক” চারকল বার্গারকে রুপক অর্থে ব্যবহার করা হয়েছে)
আইটেম- চারকল বার্গার ওরফে ”কালামানিক”
# রেটিং-০৮/১০
# মূল্য- ১৪০/-
# টেষ্ট- ঝাল/নোনতা
আইটেম- ক্লাব ম্পেশাল পাস্তা
#রেটিং- ৮/১০
#মূল্য- ২০০/-
#টেষ্ট- চিজি
আইটেম-মালটা জুস
#রেটিং-৯/১০
# মূল্য- কেউ সাহায্য করেন
# টেষ্ট- ফ্রেশ
বার্গার ক্লাব
ধাপ জেল রোড
অপ্রকাশিত:- ডাবল চিকেন স্মোকি এক কথা। ",0
"👉Abar chole eshese Best Cafe er new offer 
👉chicken steak er sathe chicken Burger free
offer ta thakbe 22 tarik porjonto
Tai deri na kore akhoni chole asun
💥price : 290
💥location : mirpur 1 sony hall theke aktu samne eidgah mather sathei",0
"একটু পাশের এলাকার রিভিউ 😍 ( Approved pls)
বেশ কয়েকবার যাওয়া হইছে তাদের চিকেন নুডুলস, ভেজিটেবল নুডুলস এর ফেন আমি, আজ গ্রিল খেলাম খুবই ভালো ফ্রেস আর চাইনিজ ভেজিটেবল খাইতে হইলে মাস্ট যাইতেই হবে কারন ১১০৳ টাকায় হাফ যেই পরিমান দেয় অন্যান্য  চাইনিজ রেস্টুরেন্টে ১৮০/২০০ টাকায় ও এতো পরিমান দিবেনা অইটা বাদই দেন কতো আইটেম দেয় চাইনিজ ভেজিটেবলসে কেপ্সিকাম,টমেটো, পেয়াজ,চিকেন, পেয়াজপাতা, পাতাকফি আরও কতো কি😁🍱 সাথে নিয়েছি পাতলা নান,  উল্লেখ্ কৃত আইটেম ই আমার পছন্দের এই অত্র এরিয়ায়🤔
গ্রিল টেস্ট ১০ এ ৭.৫ দাম ৮০৳ কোয়াটার
চিকেন ভেজিটেবল  টেস্ট - ১০ এ ৯.৫, দাম ১১০৳ হাফ ( ৩ - ৪ জন অনায়াসে খাওয়া যাবে)
পাতলা নান ১০৳  (মেবি) টেস্ট অন্য যেকোনো যায়গা থেকে বেটার
সাথে মেনু দেয়া হলো 🤑
আমার সবচেয়ে পছন্দের খাবার এই ভেজিটেবলস আর বি এফ সি এর কলস্লো
Out of the World's
লোকেশন ঃ- 
মেরিডিয়ান হোটেল এন্ড মিনি চাইনিজ রেস্টুরেন্টে 
Fuljaan Tower, Bibir Bagicha 1 No. Gate, North Jatrabari, ঢাকা",0
"একের ভিতর দশ...
,,,,,   ,,,,, 💜
10... item.....
student অফার
1★fried rice
2★bbq chicken
3★fry chicken
4★chicken curry
5★vegetable curry
6★green souch
7★colsllow sald
8★thai soup
9★small. dairy milk chocolate
10★cold cofe/ drinks 
taste.... 9/10
price.. 280 tk...
now offer price.. 200 tk onely...
place.. spicy Indian food
shymoly square shopping mall 6th floor",0
"#একের_ভিতর_সব_না?
#400_এর_ভিতর_সব!
বাসার সন্নিকটে ছোট্ট একটা নতুন ক্যাফে Dip In
লোকেশন শেয়ার করি সবার প্রথমে 
বনশ্রী আইডিয়ালের গলিদিয়ে সোজা ঢুকে যাবেন ভিতরে রোড নং-৪ আল এরাবিয়ানের উপরের তলায়.
ইন্টেরিয়র নিয়ে বললে বেশ সুন্দর করে প্রতিটা কর্ণার তারা কাজে লাগিয়েছে.বই পড়তে চাইলে তাও খুজে পাবেন এখানে. আর সবচেয়ে সুন্দর যেই ব্যাপারটা সেটা হচ্ছে 
আপনার কাছে ৪০০টাকা আছে!?
আপনি এই খানে বসে খাবার পেট ভরেই খেতে পারবেন.
মেনু শুরু হয়েছে তাদের ১৫০টাকা থেকে সর্বোচ্চ ৪০০টাকা.
আমি নিয়েছিলাম-
❌Bacon & the city(swarma)-199Tk
❌Sausage party(meatbox)-179Tk
❌Paisa Double(ricebox)-149Tk
❌Bacon Heist(Burger)-220Tk(chic)
1️⃣Bacon & the city
✅উনাদের সব ফুড আইটেমের ভিতর আমার কাছে এইটা বেশিই ভাল লেগেছে.এইটা একজন যদি খান পেট ভরবে আশা করছি. ভিতরে ফ্রেঞ্চ ফ্রাইস,চিকেন,বেকন,সসেজ,ওনিয়ন আর তাদের ককটেইল সস. সবকিছুর কম্বিনেশনে শর্মাটা বেশ ভাল একটা স্বাদ দেয়. আর সাথে তারা সস সার্ভ করে সেটা দিয়েও খেতে ভাল.
2️⃣Sausage party
✅মিটবক্স অন্য সবখানের থেকে ব্যক্তিগত ভাবে আমার ভাল লাগসে.আমরা হোমমেড যেই ফ্রেঞ্চফ্রাইস খাই সেরকম ফ্রাইস যা শুনলাম তারা সেগুলোই ব্যবহার করে. আর হ্যা এইটা আমি বলতে পারব ""প্রথমত ফ্রাইস বক্স"" দ্বিতীয়ত ""শুকনা টাইপ"" কিছু বলতে পারবেন না. আলুভাজা :3 খুব বেশি প্রাধান্য পায় না প্রতি চামচে বা খেতে খেতে শেষে আলুই চাবানো লাগবেনা. লেয়ারে লেয়ারে সসের পরিমাণ পার্ফেক্ট আর আলুও যেমন মুখে পরে চিকেন ও সাথে সসেজ ও.
3️⃣Paisa Double
✅বনশ্রী এরিয়ার নতুন এবং নিজে ট্রাই করাও নতুন আইটেম এইটা মানে সার্ভ করার ধরণটা আলাদা. বাক্সে করে রাইস খাবেন. ফ্রাইড রাইস ভালোই ঝরঝরা এর উপরে ক্রিস্পি ফ্রাইড চিকেন,সসেজ,স্পাইসি গ্রেভি দিয়ে সার্ভ করে তবে মিক্সড না করে খেলে টমেটো সস,বার্বিকিউ সসের স্বাদটা মুখ নষ্ট করে দিতে পারে তবে মিক্সড করে খেলে একদম ওকে লেভেলে যায়.
4️⃣Bacon Heist 
✅আমি বার্গারে বিফপ্যাটি খুব একটা পছন্দ করিনা(কিছু জায়গা বাদে :3)চিকেন দিয়েই সই. এদের চিকেন প্যাটির মশল্লা সেই আর তারা বার্গারের যেই সস ব্যবহার করে শর্মায় সেইম সস ব্যবহার করেনা সো স্বাদ দুইটার আলাদা একদম.বার্গারটা মজা আছে,বান ও ভালই সফট.
***সত্যি বলতে গেলে এখানে নেগেটিভ বলার মত আমার চোখে কিছু আসেনি জানিনা লাক ভাল ছিল কিনা বা অন্য কোন রিজন তবে যদি এরকমই হয়ে থাকে তাহলে এরা বেশ ভাল করবে সামনে***
#instagram:
http://www.instagram.com/__the_foodie_guy__/",0
"Exclusive offer by CHARKOAL RESTAURANT for KTBW Bhojon mela-2019. Added 15% Discount on all items. 932/C, Khilgaon Taltola (Shahid Baki Road), Khilgaon, Dhaka.",0
"here we go… my first try at this… a “short” & spicy review 😅
আগেই বলে দেই কিছু কথা :
১) এটি completely unpaid & unbiased একটি review, যাদের খাবার, তারাও জানেনা যে আমি review বানিয়েছি 😅
২) Item: Chillers এর Extreme Beef Naga Burger 🥵
৩) আমি formal style এ লিখতে পারিনা 😅 তাই খাওয়ার সময় যা মাথায় আসছে, ওটাই লিখতেসি
The REVIEW:
আমি ঝাল freak, খুঁজে খুঁজে ঝাল খাবার বের করি। বাসায় ও ভাত খাওয়ার সময় কাঁচা মরিচ নিয়ে বসি 🌶 so it made sense for me to make my first review about a Naga item.
প্রথমেই বলি , যখন অর্ডার দিয়েছি , app a Spice Level select করার option দিয়েছিলো, and I selected the “Are You Crazy?” level 😅 cause আমি এই statement এর সাথে একমত ছিলাম।
অর্ডার দেবার পর তো আমি সেই excited, নতুন birthday gift এর জন্য যেভাবে বাচ্চারা লাফাতে থাকে 😁 তাই বাসায় burger আসার সাথে সাথে তাকে মেহমানের মত receive করেই, দিলাম এক কামড় !!! ( না না, আমি মেহমানদের কামড়াই না, আপনারা আমার বাসায় এসে ঘুরে যেতে পারেন, no para 😅)…
আমার না অনেক expectations ছিল ঝালটা নিয়ে, আরে ভাই, নামেই লেখা ""Extreme"" আর ""Naga"", আমার কি দোষ? 😅 তবে ঝালটা নিয়ে আমি বিশাল এক ধাক্কা খাই ! ঝাল ছিল, but it didn’t make me go “crazy” 🤷🏻‍♂️ আমি এমনকি ঠান্ডা গরুর দুধ গ্লাসে নিয়েও রেডি ছিলাম 😅 but ওটার আর দরকার পরেনি।
যাই হোক, ঝাল is there to accentuate the taste of the burger, not overtake it, so para নেইনি। একের পর এক কামড় দিতে থাকলাম আর কিছু জিনিস notice করলাম…
Bun - টার consistency ভালো ছিল, আপনি কামড় দিলে bun - টা কোনো বাধা সৃষ্টি করবেনা, direct গিয়ে Patty তে কামড় পরবে and bun - টা দাঁতেও লেগে যায়নি, so plus point there…
এরপর আসি Beef Patty - তে … দুইটা medium size এর patty ছিল, those were quite juicy and well cooked, not gonna lie, cheese বা sauce দিয়ে overloaded ছিল না, so মাংসের taste টা পাওয়া যাচ্ছিলো পুরটাই … তাই এক কামড় দিয়ে আর অপেক্ষা করতে পারিনি, ঘাপা ঘাপ চাবানোর পর, I went for the next bite 😅 but এই bite-n-chew খেলতে খেলতে একটা জিনিস টের পেলাম 😬 patty টা অনেক fibrous… এই কামড় দেবার পর ছিড়ে ছিড়ে টান দেয়ার ব্যাপারটা অনেকের কাছে ভালো লাগতে পারে, কিন্তু fiber গুলো আমার দাঁতে আটকে যাচ্ছিলো 😄 এখানে বলে রাখা ভালো, your experience may vary 🤷🏻‍♂️
Overall, Burger টা আমার খেতে ভালোই লেগেছে, even though ঝাল এর ওই ""HIGH"" টা পাইনি 😅 I will definitely order it again, someday, if I ever crave for a spicy burger যেটা আমার বুকের জ্বালাপোড়ার কারণ হবেনা cause …
জীবনে বুকে ব্যাথার কারণের অভাব নেই 😄 …
যাই হোক, এত্ত লম্বা Review আমি নিজে পড়তে গেলেও ভ্যাবাচ্যাকা খেয়ে যেতাম 😅 তাই আপনি যদি এতখানি পরে থাকেন, তাহলে আপনার জন্য এক প্যাকেট ভরা ধন্যবাদ 😇
Price: TK 270
Rating: 8.5/10 💙 if you’re a Burger Lover
              7.5/10 💙 if you’re a Naga Lover",0
